commit id,OSV-2021-493,OSV-2021-495,OSV-2021-535,OSV-2021-543,OSV-2021-577,OSV-2021-620,OSV-2021-771,OSV-2021-814,OSV-2022-1180,OSV-2022-1211,OSV-2022-1251,OSV-2022-1252,OSV-2022-128,OSV-2022-129,OSV-2022-363,OSV-2022-377,OSV-2022-387,OSV-2022-398,OSV-2022-403,OSV-2022-654,OSV-2022-656,OSV-2022-657,OSV-2022-664,OSV-2023-1048,OSV-2023-1051,OSV-2023-1063,OSV-2023-1099,OSV-2023-1101,OSV-2023-1104,OSV-2023-1110,OSV-2023-1122,OSV-2023-1149,OSV-2023-1186,OSV-2023-135,OSV-2023-269,OSV-2023-270,OSV-2023-271,OSV-2023-284,OSV-2023-314,OSV-2023-316,OSV-2023-397,OSV-2023-412,OSV-2023-415,OSV-2023-416,OSV-2023-42,OSV-2023-440,OSV-2023-452,OSV-2023-455,OSV-2023-46,OSV-2023-634,OSV-2023-717,OSV-2023-748,OSV-2023-758,OSV-2023-777,OSV-2023-811,OSV-2023-850,OSV-2023-855,OSV-2023-874,OSV-2023-894,OSV-2023-965,OSV-2023-997,OSV-2024-123,OSV-2024-1375,OSV-2024-38,OSV-2024-384,OSV-2024-42,OSV-2025-165,OSV-2025-324,poc count
12dbc4cfa2a3219e2d6be0381b5f587bd0292abf,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0.5|1,1|1,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,18
0535b49f60e54bca78848ec4239d844a61e31c95,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0.5|1,1|1,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,18
f00344626e5248befa0f95170bb6e07697c8b464,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0.5|1,1|1,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,18
6cb65e7482d4870c30230d4db97e0d081b83405d,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0.5|1,1|1,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0|0,0.5|1,0|0,0|0,0.5|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,18
11d41887c09f2de1cefcf74e45a4bf651a987217,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0.5|1,1|1,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0|0,0.5|1,0|0,0|0,0.5|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,18
8f3afc1b98de37e9263ed91dd300daa877b7e5df,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,1|1,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0|0,0.5|1,0|0,0|0,0.5|0,0.5|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,19
3cdadb5ff15c7531b779b749576919e7fb43606f,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0.5|1,1|1,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,15
5accdc8c6e2cccbe117570756ef8d21e147a949b,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0.5|1,1|1,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,15
c22575b727cb17f1491b74f3218dc817fc3d35ff,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0.5|1,1|1,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,15
a8bc5d06cbb503f88958e45338bfebdee9baf0fd,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0|0,0.5|1,1|1,0|0,0|0,0|0,0|0,0.5|1,0|0,0.5|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,15
8651fa27dd2de731e706e2ba09f0d28e4e0dce33,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0.5|1,1|1,0|0,0|0,0|0,0|0,0.5|1,0|0,0.5|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,12
2e36e8a7391b060319e553b990cc5b76b84d5cb0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0.5|1,1|1,0|0,0|0,0|0,0|0,0.5|1,0|0,0.5|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,12
7820c7aacac89f2603c93dc7d199c01ddc1569b3,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0.5|1,1|1,0|0,0|0,0|0,0|0,0.5|1,0|0,0.5|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,12
4340d0bcabc298ae1dca706040bf6998e59911c2,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0.5|1,1|1,0|0,0|0,0|0,0|0,0.5|1,0|0,0.5|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,12
eda2ed55b48ac80d1fae667c4e6a02313d612bd1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0.5|1,1|1,0|0,0|0,0|0,0|0,0.5|1,0|0,0.5|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,12
0bed5bdbd976852bb023cb61559e9be603319945,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0.5|1,1|1,0|0,0|0,0|0,0|0,0.5|1,0|0,0.5|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,12
80f3c7884477e84d70f31a61fa8059992040ae9a,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0.5|1,1|1,0|0,0|0,0|0,0|0,0.5|1,0|0,0.5|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,12
919f9faa30942269ba453ae563a0d376b290d861,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0.5|1,1|1,0|0,0|0,0|0,0|0,0.5|1,0|0,0.5|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,13
04131beced5ebbd82ca374238f98428cb6c52070,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0.5|1,0|0,0.5|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,12
4a68724d417ad306418ef67d485a6d80b0265660,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0.5|1,0|0,0.5|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,12
4b39dcf8147c25b9eceb85c2ffdfca4afe677551,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0.5|1,0|0,0.5|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,12
bf979464d9db9c4715147a8142211c90cc07c716,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0.5|1,0|0,0.5|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,11
c423e198865a962d363f33031f54d5307a3d31b1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0.5|1,0|0,0.5|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,11
b628ff5237f7801b654c5e1b6e29b3779c3d53f4,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0.5|1,0|0,0.5|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,11
79b505fc23a2dd2a2feedd9b619736b811b3eb0a,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0.5|1,0|0,0.5|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,11
89f476aa9e235470e72cbc1fa798e9b74544d574,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0.5|1,0|0,0.5|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,11
8e475e998bdf60eb24d9af098a1a22a53479ef5c,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0.5|1,0|0,0.5|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,11
d3dbc00be98b803197d7ce571c55b6c4b44eefef,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,10
12afd0f0cc225cf3a06fb0b9e84ac050854018ee,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,10
d41ecbdb8e01951753157c53dd75c359ee417263,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,10
e8e0007a0ba61558f69ba80beffd569015e4bb9e,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,10
764d45568ae31acf5a36b3960ecc674b4ee0f152,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,10
f0f7df1926bbb559923301e75553ca9b789b0023,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,1|1,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,10
6fc9a9936c385b3cd2ada5bfc42bc7af70eb6262,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,1|1,0.5|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,10
67f77d0c8c19b6a42ff4f815b9587ec4aebd6905,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,1|1,0.5|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,10
5e33721ea013639b3bd20ee1a537d3d1df82696d,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,1|1,0.5|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,10
66f10d03ba142ed6829fa7173e5bb3d40b66bf5f,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,1|1,0.5|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,10
ce2c35128d1d5934df10a19f4efd071e9a92ab7d,0.5|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,1|1,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,10
020bf31f9ebe663b3bc1c17178769165b148b771,0.5|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,1|1,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,10
